815,0.189549
816,0.743126
817,0.718919
818,0.879162
819,0.072869
820,0.710114
821,0.87906
822,0.359379
823,0.0898531
824,0.161029
825,0.416796
826,0.0964286
827,0.674693
828,0.562612
829,0.813047
830,0.878192
831,0.76936
832,0.635205
833,0.896524
834,0.878413
835,0.486471
836,0.113071
837,0.377485
838,0.38262
839,0.687578
840,0.12174
841,0.0768218
842,0.143302
843,0.477641
844,0.708588
845,0.238019
846,0.390967
847,0.975881
848,0.628767
849,0.681199
850,0.908691
851,0.3624
852,0.859213
853,0.794278
854,0.428873
855,0.073511
856,0.498631
857,0.483873
858,0.450735
859,0.499657
860,0.740759
861,0.932843
862,0.300122
863,0.146196
864,0.110018
865,0.080322
866,0.972476
867,0.408177
868,0.23841
869,0.96316
870,0.833474
871,0.19808
872,0.129482
873,0.196307
874,0.339119
875,0.575679
876,0.440268
877,0.585675
878,0.432877
879,0.368203
880,0.382317
881,0.600133
882,0.429473
883,0.148787
884,0.670197
885,0.995401
886,0.698066
887,0.40274
888,0.849278
889,0.819527
890,0.793382
891,0.374249
892,0.00960789
893,0.479779
894,0.639058
895,0.646495
896,0.644898
897,0.799035
898,0.377364
899,0.357672
900,0.3895
901,0.334307
902,0.693589
903,0.144897
904,0.291525
905,0.666856
906,0.854365
907,0.314699
908,0.144142
909,0.602249
910,0.0055882
911,0.92083
912,0.381955
913,0.516531
914,0.344456
915,0.264133
916,0.291
917,0.833648
918,0.124391
919,0.634619
920,0.0486974
921,0.458046
922,0.376817
923,0.155873
924,0.755856
925,0.665973
926,0.0115306
927,0.794881
928,0.560914
929,0.288654
930,0.41556
931,0.320611
932,0.51459
933,0.719155
934,0.842044
935,0.231895
936,0.465007
937,0.373359
938,0.0500431
939,0.0738503
940,0.202449
941,0.566183
942,0.831524
943,0.422552
944,0.839549
945,0.293043
946,0.181196
947,0.357526
948,0.93411
949,0.589419
950,0.36904
951,0.463059
952,0.62783
953,0.944452
954,0.405786
955,0.0504816
956,0.44485
957,0.595927
958,0.748311
959,0.864172
960,0.131023
961,0.104579
962,0.665308
963,0.833378
964,0.581285
965,0.658594
966,0.982032
967,0.018916
968,0.921473
969,0.194679
970,0.967723
971,0.523072
972,0.278796
973,0.719795
974,0.590459
975,0.837082
976,0.834691
977,0.659888
978,0.730448
979,0.643027
980,0.349529
981,0.534876
982,0.664147
983,0.323429
984,0.869188
985,0.44237
986,0.917967
987,0.276668
988,0.951753
989,0.117238
990,0.416007
991,0.836375
992,0.962535
993,0.332928
994,0.526182
995,0.535956
996,0.818107
997,0.92989
998,0.662893
999,0.243228
