667,26
668,28
669,21
670,24
671,26
672,20
673,24
674,24
675,23
676,27
677,32
678,22
679,24
680,25
681,24
682,24
683,22
684,26
685,27
686,23
687,35
688,23
689,28
690,29
691,20
692,29
693,24
694,26
695,31
696,23
697,31
698,19
699,27
700,19
701,18
702,22
703,27
704,28
705,24
706,23
707,26
708,30
709,22
710,27
711,23
712,25
713,27
714,32
715,33
716,18
717,26
718,19
719,29
720,28
721,18
722,23
723,25
724,19
725,26
726,29
727,29
728,27
729,20
730,32
731,22
732,31
733,23
734,27
735,23
736,30
737,33
738,25
739,29
740,26
741,22
742,28
743,29
744,24
745,20
746,28
747,28
748,28
749,23
750,28
751,18
752,20
753,23
754,24
755,21
756,19
757,25
758,21
759,27
760,23
761,30
762,24
763,24
764,24
765,30
766,23
767,30
768,27
769,30
770,27
771,31
772,29
773,29
774,25
775,24
776,23
777,29
778,31
779,22
780,23
781,29
782,26
783,30
784,29
785,23
786,28
787,23
788,25
789,26
790,23
791,25
792,21
793,27
794,25
795,22
796,29
797,22
798,29
799,25
800,21
801,26
802,22
803,17
804,25
805,28
806,20
807,28
808,27
809,25
810,24
811,21
812,28
813,17
814,24
815,23
816,25
817,29
818,25
819,23
820,24
821,23
822,26
823,26
824,34
825,29
826,17
827,28
828,28
829,20
830,27
831,27
832,26
833,29
834,25
835,29
836,23
837,21
838,30
839,23
840,18
841,24
842,21
843,30
844,23
845,27
846,22
847,26
848,22
849,24
850,28
851,25
852,25
853,24
854,25
855,27
856,21
857,31
858,25
859,31
860,26
861,23
862,25
863,28
864,23
865,20
866,26
867,28
868,24
869,20
870,20
871,21
872,22
873,23
874,25
875,29
876,28
877,27
878,27
879,25
880,30
881,21
882,26
883,22
884,22
885,27
886,20
887,22
888,24
889,32
890,16
891,22
892,28
893,25
894,22
895,23
896,26
897,26
898,24
899,18
900,25
901,31
902,25
903,27
904,21
905,23
906,21
907,26
908,21
909,24
910,27
911,20
912,26
913,23
914,28
915,21
916,23
917,26
918,26
919,23
920,25
921,29
922,27
923,22
924,20
925,28
926,23
927,21
928,25
929,24
930,21
931,27
932,24
933,28
934,19
935,31
936,22
937,26
938,28
939,25
940,29
941,21
942,28
943,26
944,31
945,24
946,22
947,20
948,24
949,29
950,22
951,25
952,28
953,24
954,19
955,32
956,30
957,26
958,21
959,20
960,34
961,26
962,23
963,19
964,28
965,25
966,25
967,25
968,20
969,22
970,27
971,20
972,27
973,30
974,28
975,27
976,23
977,24
978,28
979,22
980,24
981,25
982,21
983,28
984,25
985,22
986,28
987,24
988,21
989,25
990,26
991,24
992,25
993,24
994,22
995,29
996,27
997,23
998,25
999,25
